M_h,R_h,V_h,M_g,color_g,SFR_g
12.214610847927261,-6.194366297136558,1.532689787104301,10.559333348333643,1.1024341583251953,7.0811192095541955
12.298956439038102,-6.166261558303224,2.1278053888132193,10.878365733959313,1.1459503173828125,8.120384451944764
12.342395409077241,-6.151758156687259,1.916566107850225,10.58081879951421,1.0931415557861328,7.7075923942396685
12.292796416314596,-6.168294422923636,2.2237208772867834,10.370839600689678,1.0962409973144531,7.660785737093428
11.898454747320283,-6.2997528542299435,2.3342588915624813,10.097376138068375,0.9732074737548828,6.828621059520667
12.212766267435525,-6.194985611790251,2.39154563712308,10.245836584366364,0.5741004943847656,10.308767846040142
12.296216606565032,-6.167152194151704,2.375337201257508,10.667049514336107,1.1071968078613281,7.203435310693775
12.191072599058636,-6.202219287224257,1.891731293201086,10.374897136709208,1.1270771026611328,6.302630580767651
12.174903578986548,-6.207605576948343,2.089103417150266,10.38580536716744,0.6634082794189453,10.67488387197918
12.154203801293631,-6.214508577042339,2.3780131538968017,10.367955965661144,1.0425777435302734,7.684519368783247
12.111367372419192,-6.228772776076174,2.397500588123693,10.623407697426504,0.9637947082519531,7.132466131147289
12.23718284818605,-6.186846030175898,2.0932854401376173,10.519181062819415,1.1280326843261719,8.437730272715799
12.23498698236434,-6.1875719500293425,2.0059996302279903,10.475820213781105,1.1548824310302734,6.563893178457734
12.146264210982224,-6.2171524185265294,2.1618025034060997,10.401457309148817,1.1315631866455078,7.674071544195035
12.072441885602455,-6.241759288865527,2.201586176420562,10.372809913219136,0.6338386535644531,10.7058183014467
11.752808052974542,-6.348302615061089,2.2301314982509584,9.398956820356739,0.43297386169433594,9.411536701326142
12.090440038484411,-6.235775138030554,2.116297328239303,10.196375006255531,0.3113536834716797,10.522080063524731
11.884633014891318,-6.304358350669785,2.101359940957826,10.007232847713734,0.5464115142822266,10.285542371540972
12.095850979207587,-6.233971855800363,2.349988489441521,9.995043013490184,1.0389328002929688,7.404308222996483
11.943654502190798,-6.284673969708478,2.0554916256775786,10.047403960868246,0.5708580017089844,10.093579065136971
11.81090153021598,-6.328934563589941,2.3947178205816755,10.122497347791509,1.0647525787353516,7.592453270002496
12.030700887569278,-6.255687412662404,1.9489048991884836,10.24921202754289,1.0871143341064453,7.292334024843537
12.070228043905226,-6.242486397648428,2.2336288388099934,10.25527742167505,1.113311767578125,7.0070121068750755
11.960128619188174,-6.27920831381483,2.449032349643708,10.19576357443225,0.8853015899658203,9.694981035966457
12.088686841125897,-6.236324311411181,2.4125206844317795,10.209440874897268,1.137929916381836,6.798344184357378
12.068379038669267,-6.243111616455548,2.0058453885111307,10.318691386247298,1.0927772521972656,7.601150726700965
11.987045017976635,-6.270216350322204,2.1448510201842663,10.197856124611699,1.0280590057373047,7.087026787711718
11.781606858806656,-6.338697263736833,2.163941163176048,10.110312336902743,0.691436767578125,9.730568481712963
11.948088555405318,-6.283223023188056,2.465924731379835,10.314914852335198,1.1041812896728516,5.864364477412851
12.026083993213561,-6.257198309924255,1.7744151014166318,10.250833580023775,1.1972408294677734,6.527378558770493
11.959748734478433,-6.279340227699656,2.1555401229929876,10.16512410579901,1.0994815826416016,7.647447906455764
12.018487533246216,-6.259733569303771,2.2543764468588945,10.230619646276232,1.17059326171875,6.661885858758486
11.907449875569334,-6.296743377981883,2.1274406080991857,10.190280803720318,0.8041801452636719,10.356219985905359
11.637366227006266,-6.386778852187412,1.8791663262959633,9.582603730958413,0.1340198516845703,10.548193970490026
11.863149636116503,-6.311507529539406,2.025830285418767,10.161739558112822,0.7055625915527344,9.961995159550263
11.795392103461557,-6.33409469024919,2.1479093084105294,10.19421046011653,0.930206298828125,7.4852817064482275
11.813568629548183,-6.328041562872538,2.169000119608154,9.689040570209885,0.2131824493408203,10.349654113037351
11.85515202202927,-6.314166000225554,2.3241653554371995,10.082984629729697,0.8784961700439453,9.872607940968633
11.866355527687894,-6.310451456246505,2.4410308445945006,10.270153570096133,1.1004581451416016,8.152153508659849
11.816879731761356,-6.326937668585965,1.8707740984947776,9.901396289469844,0.5866031646728516,10.1703356283733
11.681470547314557,-6.372071973809272,2.0989062106402288,9.76812444999372,0.7159423828125,9.833527754863459
11.897823493251972,-6.299969661799544,1.718518534317032,10.088557453771362,1.1040897369384766,7.364228766700276
11.814881961049064,-6.327593558775571,1.7637126815897477,10.091786893239558,0.8768539428710938,10.018852310798469
11.777808792582498,-6.339976829246192,1.2717076942518277,9.895037505180522,0.498443603515625,10.374661471975104
11.662182243077968,-6.378514727591225,2.176848396257389,9.77609833337957,0.45479774475097656,10.31538206605399
11.790075646130608,-6.335876085289557,2.170320681026873,9.948597974941034,0.6953239440917969,9.939779679325882
11.907391720106421,-6.296787331085628,2.1524700768947254,10.248172156540356,1.1029396057128906,6.786805704996972
11.743051350614698,-6.351544680189231,2.4984318389930165,9.736751468216537,0.6505203247070312,9.744183883410566
11.780384907265814,-6.339124265154626,2.32629819276926,9.805164170800909,0.7839584350585938,9.521447601278968
11.780587318874788,-6.339055736711226,2.2727190020370838,9.856084321805058,0.5659980773925781,10.244088299694539
11.781242598291463,-6.338826219597262,2.337021122610261,9.962558135906768,0.5373134613037109,10.111334361267108
11.87619485187074,-6.307150162379102,1.880865949626454,10.035890109780569,1.0612773895263672,6.977951421680869
11.782017456553229,-6.338547487125331,2.090589422989603,10.087913323382466,0.8598899841308594,9.218144319117481
11.665557271940864,-6.37738130548302,2.0063853052085143,9.810657562482922,0.6472301483154297,9.879217491546287
11.727859372542238,-6.356620484443487,1.8172276240874574,10.103345604181978,0.48096656799316406,9.745949827064942
11.868374134824235,-6.309771332713975,2.40206542094014,10.107772485585839,1.1039772033691406,6.810612355781462
11.829059327144629,-6.32288465241128,2.202494577976496,10.170256847513418,0.7237205505371094,9.54322671378015
11.71129445336611,-6.36214082234896,1.8768512256203207,9.826315596950456,0.6826171875,10.005433361004794
11.722482227145136,-6.358423800086353,2.2317900245759765,10.028552993072221,0.8063735961914062,9.738882636756559
11.719537887216466,-6.359381920383746,2.219972496757703,9.890602151912393,0.42981910705566406,10.477580123791308
11.741071796197426,-6.3522294482323165,2.3853096840537398,9.981786312937299,0.8460102081298828,9.930589243578591
11.767698172084863,-6.343328156331973,1.9955518494711808,9.970741336247071,0.6706752777099609,10.021701089652064
11.643021057754297,-6.384889741972102,2.0726247536387876,9.60291839233149,0.25974464416503906,10.283709528312139
11.823409799775902,-6.324770279669616,1.9664906999030567,10.199186020829192,1.1053638458251953,6.509439589689708
11.736263257108478,-6.353795480925982,1.9010075810416263,9.89068241200498,0.6547355651855469,9.908250971254208
11.579956442652945,-6.405922311767533,2.2876147043747728,9.410712517834625,0.6691379547119141,9.45039858338654
11.533178090433088,-6.421518384838136,2.259459579603196,9.462269777638118,0.3614482879638672,10.007115222335266
11.697528264193123,-6.366710301980076,2.347371948328477,9.92676953950967,0.6322822570800781,9.738213457545152
11.607903255434971,-6.3965954846857755,2.350382959410836,9.882765867132704,0.27150917053222656,10.477207743670405
11.696611430930028,-6.367024353896496,2.2525995093611693,9.839800886577004,0.7422199249267578,9.891557017097368
11.677650833661753,-6.373357642432477,2.246176948843809,9.977284857126648,0.9220371246337891,6.500067673099037
11.636331809935694,-6.387117514416932,2.170022367957033,9.75957066303276,0.6064357757568359,9.856901153338608
11.680788352976851,-6.372317457767154,1.633678074103153,9.91706662670413,0.8560733795166016,9.592831979569928
11.583837529743118,-6.404618129468542,1.9227535477830306,9.973723343016998,0.8229255676269531,8.756662685342215
11.541214189590193,-6.418822293741788,1.883994207273473,9.328409954872852,0.6143684387207031,9.750414395639613
11.709719532209277,-6.36265862944887,1.8778205411362523,9.876954134359394,0.8034801483154297,9.43573614822355
11.675615945313295,-6.3740178376898475,2.272371852587235,9.67944043318636,0.41820335388183594,10.100179503976836
11.656827738076853,-6.380309665352392,2.3103541920185275,9.637174598404712,0.8045921325683594,9.641904425464418
11.645708354868622,-6.383991005108069,2.2172219657331262,9.694665714486735,0.6921291351318359,10.038532587909796
11.690488869566275,-6.369053084369666,2.0824341992423565,9.66567238622506,0.7124366760253906,9.920283384420074
11.61969029555646,-6.392662047413243,2.1509466788978755,9.715259558402298,0.6810626983642578,9.962872776103762
11.675113239798842,-6.3741839564301275,2.105383815249362,9.736114229118577,0.6852893829345703,9.677684677907985
11.595843485240174,-6.4006318436703955,2.0903857738112865,9.797318082840778,0.8005619049072266,9.610808812827914
11.615901782044752,-6.393918472699601,2.3088994021708316,9.892622440900281,0.9114189147949219,9.556400945133078
11.631241248550488,-6.388814828469306,2.252918960862705,9.864723090313566,0.6155853271484375,9.81151405881897
11.608049360188945,-6.396549619336862,2.1030014758559332,9.731122355538078,0.48174095153808594,10.325192755329013
11.614678370662977,-6.394339650964544,2.2736977827459026,9.819636979352397,0.4503288269042969,9.845062270544076
11.634675594177551,-6.38766207564775,1.921349885778329,10.051178211538035,1.0023746490478516,9.549299325388262
11.595713071326562,-6.400664447750471,1.9309776350399,9.61765840561618,0.4753761291503906,10.05354175527359
11.604003808924952,-6.397888226156418,2.2944382042881837,9.769944122193476,0.9718093872070312,9.471505190614717
11.576384759900671,-6.407116566360743,2.5740643828331318,9.891351659870958,0.762054443359375,9.930387473039003
11.633966333376328,-6.387917258289782,1.984660687414376,9.78739796108658,0.778076171875,9.730092188167136
11.58628642739441,-6.403826660465494,2.0193547266516356,9.795888938286494,0.7763748168945312,9.69531738684072
11.434024005702698,-6.454565234462141,1.9012241831412837,9.158355504723376,0.4477691650390625,9.470096429287517
11.498059830855196,-6.433212381869291,2.086915583615089,9.61742267108863,0.7182846069335938,9.66078990343018
11.613930328420842,-6.394611711382343,1.8513123865087358,9.793177840679165,0.5216903686523438,10.01536694552243
11.600729807359837,-6.398975861022325,2.1810385133934123,9.93626145671637,0.8913707733154297,9.299520059318265
11.604907174448723,-6.397599675384109,2.225304272145767,9.886157824714326,0.37790679931640625,9.978366623616925
11.629504285431768,-6.3893860911578795,2.090525648292742,9.74380665668215,0.8083686828613281,9.729688924708812
11.557591369172485,-6.41338016327707,2.487367900250119,9.515212127563707,0.2563152313232422,9.503361698714071
11.59651673335991,-6.400394528677309,2.27429427662747,9.164590455755869,0.7482051849365234,9.515161338625122
11.601163289468904,-6.398856757574694,2.363442231590618,9.321307381753952,0.2426013946533203,10.160712384996085
11.571731965447158,-6.408653900271513,1.9263399419363032,9.789958197008685,0.8244304656982422,9.604703695755662
11.574831986637317,-6.407633981262769,2.0078420402967208,9.820603159385085,0.7188606262207031,9.703795718495588
11.530661770303492,-6.422360125921644,2.445536504798522,9.622058224476733,0.7355518341064453,9.615468146128359
11.521935487931643,-6.425245667264113,2.1527369155424574,9.394842381273648,0.5690536499023438,9.545721370883026
11.504125921552953,-6.431202521374985,1.9803337189233465,9.447585742180154,0.6463890075683594,9.704204718901712
11.581668708705944,-6.405334637417886,1.8625545605542009,9.589031716473453,0.7911949157714844,9.570166859262146
11.547836177254178,-6.41662817941307,2.5010697144703484,9.551012242813755,0.5937881469726562,9.909099022324806
11.573518696409012,-6.408068490320338,1.6557400824304018,9.789212111628677,0.9630641937255859,9.502759097786166
11.260550853724235,-6.512389625004697,1.7056286709556334,9.1542753903798,0.5764350891113281,9.296317756117993
11.535430089622393,-6.4207505637368305,1.8901461623844487,9.336789739488566,0.6166610717773438,9.340314360790073
11.555825852916849,-6.4139668585439535,2.438352024757907,9.736620221211291,0.6524810791015625,9.23629497246631
11.494644493267973,-6.434358845740263,2.648194294279165,9.59008106748504,0.4078865051269531,9.447818450698033
11.350220572041003,-6.482495867430163,2.340918837039861,9.200197668917877,0.4129676818847656,9.545664564680028
11.516915331824343,-6.426913371112655,1.8880814695389048,9.42991883115552,0.8426246643066406,9.312291121612647
11.583007322671888,-6.404888021912856,2.0768397409814168,9.438177825150927,0.6444587707519531,9.795087653245153
11.546202260539275,-6.417187088420733,1.9646388259721745,9.633335097408807,0.45408058166503906,9.411712819490779
11.43767732919478,-6.453345733474542,1.8342876814337499,9.120077636064362,0.7228984832763672,9.077426258912386
11.292866969299656,-6.501620611120465,1.9250088839874706,9.05943145108687,0.6393852233886719,9.446140661035107
11.523413526724193,-6.424763864415013,2.1584870950226374,9.696222404735542,0.8603744506835938,9.300787584753492
11.398940542409646,-6.466262227838833,2.0080142137105503,9.157618342768497,0.45697593688964844,9.558672266795996
11.44688583609818,-6.450283594024302,2.1101102607545865,9.53059299342889,0.5516719818115234,9.640449417653032
11.506994302746886,-6.4302349060751265,1.8712309591927065,9.346176303520998,0.7597560882568359,9.416240354135958
11.43297889158018,-6.454912046444654,2.173876686356167,9.521326880180979,0.4645214080810547,9.59507700871953
11.520869544001668,-6.425613142437592,2.070401962783329,9.518144970837875,0.6832313537597656,9.382813412820614
11.506721299001045,-6.430339560226932,2.10255855019623,9.589804372193093,0.6471958160400391,9.637334537375116
11.464854970861477,-6.444294264656037,1.8447131833432795,9.558264270756688,0.42840003967285156,9.987838650265214
11.281284354064017,-6.505482301760112,2.2462547630460907,8.94115392775496,0.4795818328857422,9.288514955740446
11.213995121874927,-6.527895725910186,2.051474642536519,8.353504003498315,0.2380237579345703,9.002082032986449
11.510560457003825,-6.429045457687323,2.1937659478969778,9.661308634253347,0.33638954162597656,10.003586649457848
11.386859424779844,-6.470282877389543,2.3420642937792113,9.056678678936326,0.0986175537109375,9.762868554427527
11.41424480644817,-6.461164048081284,0.8937496444786808,8.997734351648647,0.4691658020019531,9.460840537350547
11.44120414213709,-6.452156951426306,2.3345802863385248,9.029514887226343,0.4296531677246094,9.864197265647988
11.458374795513818,-6.446437268250012,1.9576357660570283,9.079753812893152,0.42359161376953125,9.116482521626894
10.95701715871596,-6.613568946338587,1.831314201880189,7.86741817466292,0.47061729431152344,8.533809870090836
11.422329523930694,-6.4584638709260185,2.1368990673147006,9.215218408470122,0.5616703033447266,9.358926429045624
11.464616783789607,-6.444360466319328,2.1588520016497053,9.452186791372412,0.5038414001464844,9.505880333582786
11.444256636159228,-6.45115108287801,2.213667614536463,9.486935289813538,0.7145538330078125,9.80339879499744
11.468049444495682,-6.443223495817938,2.2433978677921225,9.087322378659593,0.4872760772705078,9.574495319660787
11.484262635307655,-6.4378118070098695,2.6890491027401344,9.611661720045966,0.7329216003417969,9.262102040635671
11.435640879604126,-6.454033087493292,1.995923365113712,9.528566212245327,0.6468124389648438,9.730886519661809
11.404757689527607,-6.464332882051654,1.9667303315445532,9.332618352271018,0.7435436248779297,9.685827452889429
11.402413501609718,-6.465088752346851,2.259363454179113,9.195584624335144,0.5523700714111328,9.635233366616578
11.393586669194441,-6.46802848028676,2.298034677573255,9.486696457100384,0.5473117828369141,9.660737894269646
11.394151155820495,-6.467851480697322,2.043058298036941,9.382474321076305,0.4748668670654297,10.194303806611721
11.421332045242163,-6.458783813652854,2.717940112606338,9.301763548888612,0.6498470306396484,9.601241468280433
11.370251427528316,-6.475832520108502,2.2366555823227716,9.161209830340933,0.5198631286621094,9.636438222259786
11.35991695219635,-6.4792542018241726,1.83851618216934,9.06195418535081,0.0678253173828125,9.826420631994074
11.420189222463328,-6.459169719144826,2.2004278627214986,9.302718304158558,0.8309612274169922,9.143103014937681
11.439520864803177,-6.452732976215225,2.311989646747297,9.15250512922133,0.27747344970703125,9.809863180025463
11.433557367906964,-6.454724977649932,1.9368874210733096,9.729981480209258,0.7402019500732422,9.748065315276131
11.381751720742516,-6.472001470019031,1.9203734560688117,9.203643282710209,0.7013359069824219,9.220015551481227
11.302205189098508,-6.498492944572453,1.8916453617055249,9.208426564374605,0.4896984100341797,9.702155015370682
11.373853725890049,-6.4746128319791625,2.3897414239409613,9.056373645022308,0.33496665954589844,9.525907249775642
11.28776001387911,-6.503324520738426,2.533049278681843,9.214657582635699,0.5394115447998047,9.681260369073758
11.041862945673994,-6.585284740863453,2.040421525815458,8.200226109409643,0.5436725616455078,8.54773163305022
11.289701279421125,-6.502677735836856,2.090444295737362,9.125144994872398,0.4701251983642578,9.599264636582898
11.439898666213155,-6.452608575549552,2.227772661491493,9.091644068442527,0.22723007202148438,9.983165491088874
11.293333686151362,-6.501436312284325,2.325267538173847,9.455216956456008,0.4445343017578125,10.105917429165618
11.362534849437644,-6.478385749784937,2.1168556313582565,9.241523530116606,0.6611862182617188,9.46708736222771
11.095509163942639,-6.567397560045106,2.1107535516162175,7.749066646009603,0.14732742309570312,7.539801943555487
11.387344998683414,-6.470139791721902,2.0318508787766056,9.385318827817793,0.7980232238769531,9.309065728901691
11.35531477836145,-6.480789023263509,2.0072984589864045,9.216325089425245,0.8411750793457031,9.133698454181323
11.080155640086927,-6.572523114918475,2.079673476878918,9.186309995033008,0.7873630523681641,9.300017890871537
11.337513385155395,-6.486737053623933,2.115612492095131,9.30661562405624,0.6003036499023438,9.660330638124028
11.358630214461389,-6.479687645835769,2.4603935917101687,9.721041858641177,0.607421875,9.734559642323932
11.335696661208429,-6.48731759602156,2.1104361364145237,9.200941469427729,0.3274421691894531,9.831093912444539
11.346790910536287,-6.483618945205813,1.487953506077151,8.989139292918214,0.6944675445556641,9.3438652605688
11.34266536814045,-6.485034044513786,2.2737733595069227,9.475588539594971,0.6439361572265625,9.457983166636087
11.33985331610313,-6.485946893952285,1.8544306820482608,9.133749730154815,0.3055915832519531,9.915139390679416
11.345218379400682,-6.484158635868879,1.8433213134946105,9.08197475053173,0.7246761322021484,9.131311457560258
11.363346775080194,-6.478139519395064,2.4582940409545446,9.182682875692915,0.6628513336181641,9.546614355631263
11.296876952203885,-6.500271302617945,1.4578707383853757,9.233468236034946,0.7835197448730469,9.352037342982793
11.298921111748005,-6.499601785431436,1.7016132636870074,8.922284534824986,0.48968505859375,9.199697758850107
11.278051684027442,-6.506563660668685,2.0606315672183406,9.017800734085457,0.4657745361328125,9.491827178327988
11.328715228161462,-6.48964797651592,2.2188451239710365,9.147538198487627,0.9249229431152344,8.752692220551769
11.217458078401458,-6.526744097300904,2.0952077000605627,8.564741414316206,0.7376270294189453,8.645689445292248
11.257171653711236,-6.513523695761192,2.1135350510199022,9.11666010054367,0.5334453582763672,8.880401777354596
11.305584125507199,-6.497383901280279,2.031697204602882,8.665825612815388,0.7880764007568359,8.967442804317987
11.263386153284982,-6.511450870644609,2.191666975934514,8.972330800275675,0.6092567443847656,9.186771780401461
11.190294961512413,-6.535799395323032,1.7835635988922334,8.583292272154463,0.4330482482910156,9.129919860464717
11.315305369523417,-6.494132887087793,2.4557147275833673,9.222207843954164,0.47510337829589844,9.529998954983474
11.233994428372448,-6.521218593887504,1.8889051528997738,8.74127683415939,0.40569305419921875,8.951898494098392
11.309918148617063,-6.495938183477463,2.1652677073020157,9.18245241672116,0.9907302856445312,8.634279598016558
11.299581459005184,-6.499385208566792,2.129442604513606,8.732634581713832,0.7490406036376953,9.044761360224745
11.26493781249625,-6.51091726480376,2.263091534610949,8.986798324810827,0.5749549865722656,8.955494035825712
11.226883889859318,-6.523591074883722,2.1281674460839763,8.846013193274707,-0.10041999816894531,9.53359616221977
11.185082796253852,-6.537547775679366,2.7200544230858408,8.569720382852415,0.5555915832519531,9.428333460994493
11.111041162089254,-6.5622106496839026,1.8106205565358866,8.341951365685059,0.6640090942382812,8.653209487214808
11.252530290867563,-6.515074841048199,2.1294657223973337,9.018982109713647,0.27709007263183594,9.530613439301469
11.198731807147915,-6.532970219529212,2.329999214260372,8.585823787776366,0.40912628173828125,9.182225708648634
10.87066978235256,-6.6423350501914005,2.162235430031896,8.220517241341028,0.8434524536132812,8.592751502771609
11.300195393298333,-6.4991661294345295,2.1867942198674233,9.266439641489473,0.8195209503173828,9.436452858575336
11.18302503350619,-6.5382335874982,2.373773811695722,8.943892009191364,0.5812435150146484,9.031102458020833
11.172171280973016,-6.54185315769731,2.0325635359896927,8.984374630872574,0.6379623413085938,9.451793998013947
11.255478563030797,-6.51407938472998,2.0819968040491803,9.107835857930034,0.07201385498046875,9.335151612893148
11.293618918672653,-6.50135830751627,1.9314830192399814,9.337843401433958,0.6615829467773438,9.381815881247428
11.293705222600686,-6.501329646633387,1.5467369154006831,8.446945795616397,0.7198600769042969,9.007170966038345
11.18963532791976,-6.536032290204086,2.0118898453697778,8.730215624898092,0.4346961975097656,9.176249660791958
11.23646181030515,-6.5203980179209164,1.7093035855469823,9.009588923414794,0.8428096771240234,8.598334593082164
11.231143900643023,-6.522187597647013,2.0834091017848735,9.152049203724218,0.8276176452636719,9.24672567023011
11.14890611902185,-6.54961093181701,2.582039006107566,8.236621250554727,0.07918548583984375,8.936227657313538
11.269799761643952,-6.50929420932597,1.7659809083336095,9.21331525790945,0.011295318603515625,8.540081893926715
11.240151695913216,-6.519182516714439,2.1337007964482377,8.766802086050733,0.7244510650634766,8.413789787550556
11.274314801463255,-6.5078106684607135,1.9848016726511422,9.044847351432518,0.1701793670654297,8.704275053952907
11.265454935406579,-6.510746303613875,2.253498424322452,8.887272788454673,0.6463546752929688,9.037780801425338
11.246511506152643,-6.517061420102658,2.5355778401978926,9.214711124323477,0.320709228515625,9.482264962210607
11.185029451708948,-6.5375533082682615,2.1963537944128095,8.757796828191145,0.4540443420410156,9.226901024352127
11.242020998053064,-6.518553083633046,1.8038525278865971,8.887155055106033,0.8150920867919922,8.89727053762619
11.224508762235821,-6.524409206158148,2.162144517928787,9.077698642659705,0.7168502807617188,7.483771002825202
11.228980713531529,-6.522918436308858,2.2486975300586955,9.030027102355318,0.4494800567626953,9.465920406027038
11.120485430134833,-6.55908352522375,2.0253168056116944,9.013478461231996,0.6354446411132812,9.3683867801146
11.124790522538426,-6.557648945176118,1.9015295973838633,8.148241052856598,0.43586158752441406,8.88393210529778
11.191666244196206,-6.5353469790054985,2.3100474557846873,9.019663304805452,0.6797523498535156,9.121095991965257
11.215279685685408,-6.527492880216262,1.7601424105008974,9.202402064259381,0.7092971801757812,9.19445219419696
11.19952382882838,-6.532730248071101,2.012674934099526,8.89021112951715,0.8116779327392578,9.247314264306407
11.213902429785001,-6.527928650712656,1.8783114047571292,9.014665107034805,0.5788154602050781,9.022109075028903
11.243759676475783,-6.517961498633718,2.229903348475251,8.592341469271302,0.6475410461425781,8.453305616867397
11.209340504712825,-6.5294640672655655,2.0107271302946077,8.518469550081257,0.4955558776855469,9.020153567285035
11.16903669753455,-6.542891211588627,2.0982696121098168,8.716559178708938,0.31341552734375,8.924361306203586
11.237125255022113,-6.520198830509331,2.258934313455507,8.874110492034546,0.4618682861328125,9.347510200969046
11.15287086237369,-6.548275298955671,2.4164324112690387,8.852099756122957,0.8319835662841797,8.715551362083275
11.194860341326812,-6.534271402820661,2.116362523409441,9.065917447303505,0.672637939453125,9.144167854156791
11.159982808289156,-6.545925402599461,1.8527817064028136,8.391632299530842,0.43263816833496094,8.77900107965388
11.203653401289001,-6.531359986097546,1.9972170877968431,9.005043356786759,0.8153114318847656,8.95191302539537
11.192270842782271,-6.535150128737919,2.1089256633864855,8.921504455994828,0.5831508636474609,9.22491636947481
11.161786306003066,-6.545317455399252,1.81103073493676,8.665383680832523,0.34087181091308594,8.807737078171597
11.211252048065067,-6.528819232599052,2.2509848494191957,8.481516925202722,0.5056877136230469,9.063441666071578
11.22534052730395,-6.524139831902186,2.2280203965481338,9.167353561078428,0.5335483551025391,9.32299019507865
11.176263730741683,-6.540498285315542,2.232444495066439,8.731269342197589,0.5917587280273438,8.75884840510234
11.227132676519076,-6.523542941725639,2.5064035333563637,9.034322657003392,0.6704387664794922,9.10382534349538
11.201287655467176,-6.532153890235966,2.2545655859846665,9.117000604079498,0.7737827301025391,9.27785510340862
11.20851218624235,-6.529743369659831,2.040891891805086,9.090314745299452,0.5622043609619141,9.39494157998389
11.13664403491077,-6.553702987817585,1.8940354399908768,8.902037894728402,0.44495391845703125,9.334148724293911
10.852870357604928,-6.648285148762705,2.164276776997712,7.329814724001658,0.7473688125610352,8.459991063669882
11.21445559340912,-6.527769877106,2.1631305792545628,9.051356772710953,0.30924415588378906,9.227365197126945
11.16136016746789,-6.545455168326346,2.2209608310665874,9.038197744468262,0.9541110992431641,8.998684229809099
11.208139316837233,-6.529865526886632,2.226512115710549,8.507183830221152,0.5632877349853516,6.68075308059155
11.175793851704839,-6.5406277490848606,2.3327636681579196,8.932705964904365,0.5060329437255859,9.219405281200327
11.14162291783532,-6.552016019973379,2.1544684034262267,8.735123879501474,0.55792236328125,9.240045230238206
11.180591578635832,-6.5390346169656715,1.567840995350736,8.721490540105263,0.9155998229980469,8.61046630527274
11.11329909813809,-6.561478387634791,2.242080423421375,9.242243692428703,0.6126251220703125,9.310868133242716
