,M_h,R_h,V_h,M_g,color_g,SFR_g
76,11.56193945233184,-6.4119266633092815,2.2675009257180703,9.431404059402661,0.6433172920442198,9.459065282821365
77,11.517563542903588,-6.4267002255870915,1.917969133223735,9.473826501336749,0.8164954367334677,9.323851788679743
78,11.485280682466923,-6.437478766738122,2.0231797259434154,9.483156640125365,0.6460196151464755,9.75251241731057
79,11.528189944677314,-6.423174865747926,2.009774412337806,9.442879440395107,0.6458001581979551,9.731930000180032
80,11.447041559435634,-6.450221994222766,2.1671983921998668,9.486630861432586,0.48199867821128217,9.555430144511394
81,11.409051676422639,-6.462873274335035,2.2552158604519907,9.557151877487941,0.3869249460982151,10.051405215389174
82,11.40524402654253,-6.464146928366872,2.261292549722082,9.503980122325176,0.5228115915539573,9.641306840109907
83,11.444199080288548,-6.4511703355442,2.2122130168141756,9.507705179428223,0.7141012999202996,9.802914390973818
84,11.547357808662454,-6.416790114550275,2.4512086927313153,9.483594748405173,0.28356003178174505,9.503638920733675
85,11.489682646389102,-6.436006781224475,2.1194392419417976,9.485051215703061,0.5837763919948679,9.45104251736295
86,11.44115120414707,-6.452186491585059,2.1699956939427856,9.486630861432586,0.4746780665322311,9.572036816777555
87,11.503077283414601,-6.431554234864321,2.097091780587936,9.559087216072571,0.6471761617941955,9.64213058225622
88,11.44343806359041,-6.451431067575214,2.125919062524325,9.525957683466288,0.5300658445500079,9.629200811323317
89,11.594987901744064,-6.400908093871498,2.500432569439024,9.642987530481667,0.6074910777858381,9.869265883023001
90,11.428706682201446,-6.456338212284514,1.94611982534835,9.469553538224185,0.4521568382095243,10.093396774187184
91,11.81154190466049,-6.328717174126259,2.16566637753809,9.635528226501366,0.2122719009911393,10.351937769017596
92,11.585130070930507,-6.4042042839228674,1.9800892586055374,9.691356636759352,0.7800860254562073,9.663977534569549
93,11.461877855170753,-6.445282317644467,2.145927772124619,9.55544294462386,0.5361098095066731,9.611637341162648
94,11.50862078027243,-6.429702814921894,2.5695541620260394,9.606043034197738,0.5350350587144893,9.51287390331411
95,11.811183665569855,-6.328836536720362,2.1676523913830166,9.645787250156758,0.2138335823721481,10.348731933627342
96,11.473831694833214,-6.441287982152911,2.693837877227189,9.454173779788109,0.7191517327686302,9.318315452564871
97,11.503895615688144,-6.431278827958969,1.9843802176889713,9.531747726967668,0.6491186037799354,9.702556427255441
98,11.593185058740605,-6.401507023764058,1.938779299940372,9.639434104879067,0.47124989244778914,10.052058687052615
99,11.495675413948298,-6.434018923232737,2.448558016372643,9.671296779160725,0.7094938217427774,9.639687990588733
100,11.543118738538723,-6.418214105874302,1.9719791103445568,9.541901268952572,0.4559612911327776,9.415271879424095
101,11.728923494555852,-6.356277934918303,2.3196575355879148,9.72044363610185,0.7925523453128717,9.571617724015097
102,11.605606195373985,-6.397361979131144,2.1068423329497485,9.632025022320345,0.2813937856788702,10.20458593305038
103,11.688857449215986,-6.369597491930253,2.0848692520598,9.70076543147854,0.709556231642069,9.894542619798127
104,11.66704423876748,-6.376876211205409,2.2565655425796485,9.687047091387889,0.4967122333100317,10.082511103877575
105,11.748571713948131,-6.349706821253343,2.2263229683413743,9.784944454573868,0.23161558127103418,10.389965189223531
106,11.650658510709246,-6.3823426006593715,2.164641045438345,9.752316755485186,0.6809316989685256,9.998800719823851
107,11.482151943565778,-6.43852546282582,2.449725938000955,9.671296779160725,0.6994214736865875,9.649049821409404
108,11.589313716778113,-6.402802517895825,1.9740164463217877,9.758605266372532,0.7696375119522322,9.734096735328933
109,11.637866795034746,-6.386613718203689,2.132331492958496,9.793204724074029,0.49630198714785156,10.311176553676896
110,11.611500065630215,-6.395408117735714,2.093348039088576,9.766620271353498,0.7777944128533429,9.624017474361043
111,11.523127454540711,-6.4248653630043435,2.5505022967416826,9.662795098855584,0.5217574262379566,9.349343767014535
112,11.699371182899224,-6.366108626979395,2.4875533530258798,9.679065090432703,0.6680079556267027,9.71771212813957
113,11.689133285142455,-6.369506867167324,2.0849101810776345,9.716628362148146,0.7129636345197136,9.907242757036947
114,11.674279347048246,-6.374465259788017,2.262867660536117,9.727529278144221,0.4218443456568093,10.121591276105468
115,11.66607863628738,-6.377199369932449,2.0788767047644847,9.761688739876249,0.7056625269218835,9.689191765982901
116,11.593841461767434,-6.401287329203121,1.744003645614494,9.918465703735402,0.9761272690089453,9.518224665200403
117,11.666869903616371,-6.3769563884118465,1.8651985616714488,9.809718733614933,0.609190743478819,10.009965780105208
118,11.589221026130652,-6.40284763934927,2.021807359344725,9.781986992998146,0.7745116390363559,9.6995785174965
119,11.580302692802173,-6.405810853935309,2.029333725413699,9.80894680224846,0.7401329636886397,9.679584973336366
120,11.714731613334912,-6.360982671637508,2.3429964491389206,9.8655921360346,0.6637744603541982,9.693206822360883
121,11.651221006876183,-6.38216261996781,1.9965264693119675,9.799013959163963,0.7066093045433272,9.811543026201518
122,11.65086523600275,-6.3822718467460255,2.272910398994958,9.74903470623027,0.43125159626439585,9.996559815778895
123,11.578811766777307,-6.406311149357058,2.0118420575376197,9.808230480488465,0.7388436038854633,9.70084997049655
124,11.772614308524522,-6.341696189132334,1.873321864702006,9.863713070320948,0.6268559482209993,10.10120223431759
125,11.68735980912571,-6.3701086303252,2.158687402925627,9.803831662289747,0.7261634061817256,9.856099060916847
126,11.781026244124648,-6.338901999459559,2.3157904363304573,9.909035218522119,0.5467842855908557,10.1551658429358
127,11.68678623813047,-6.37029241225232,2.332065535100842,9.895649056914714,0.629576465383874,9.750092057926508
128,11.702011496522777,-6.365218783644951,1.9550040044147676,9.87867555056591,0.47585327292568513,9.80551718464353
129,11.68825795353491,-6.36980928600824,1.890269360843509,9.963304585547,0.8603613580083816,9.468213722364194
130,11.737454139304598,-6.353412614443625,2.2361279112942527,9.784944454573868,0.23476852658015127,10.396860307158338
131,11.767189825210231,-6.343510077323484,2.3281180246693296,9.924210942901128,0.5246097991595569,10.100737707437704
132,11.725300159522837,-6.357452299063949,1.9406037608347777,9.829021402370712,0.6669820176255621,9.893300115268334
133,11.639919365989918,-6.385932082043294,2.3097531522276955,9.763227903206653,0.8487271304489181,9.606579052514396
134,11.803614139519533,-6.331364800160723,1.667375592815612,9.898215876077163,0.5566707183301607,10.239709525767465
135,11.80497016578159,-6.330906708944499,1.9009896684733483,9.935947820955043,0.6069616564299235,10.134343015340761
136,11.640919146908335,-6.385600773330447,1.9325416911782138,9.8518056402614,0.7896583301282328,9.70970979877251
137,11.658478944332327,-6.379731958135225,2.2917302078820034,9.895649056914714,0.6224461866027311,9.781394442499453
138,11.999588820963414,-6.266029739966668,2.143664213234993,9.989990081676831,0.5269254242020748,10.35650733857823
139,11.596797872631587,-6.40030840020494,2.1080918991005078,9.866300622305223,0.8182985249897494,9.550008469714465
140,11.73375555376724,-6.3546632601210495,2.221538079971364,9.988415481087927,0.7878525771605581,9.772388531447072
141,11.780811011917026,-6.338977386346235,2.2946698471380325,9.909035218522119,0.5562059965259707,10.198770025382807
142,11.78840456322997,-6.336432583689147,2.1572694668737302,9.959657347744827,0.6934832553335374,9.945897325478102
143,11.58630173481535,-6.403795048837289,1.9604315410519029,9.954957156421262,0.8329101905922216,8.835853421180405
144,11.9935115841562,-6.268054335682844,2.374003845292656,10.092027919044764,1.0879400090272655,6.729278352917993
145,11.777371967596578,-6.340117711280421,2.3658536425471417,10.032130270330931,0.8563471966565799,9.91213967260921
146,11.995549422683279,-6.267398512481979,2.365733112045725,10.058366438258814,1.0480213034504535,7.470534850680182
147,11.89900757615107,-6.29956426036581,2.0901888075614066,10.027278171242957,0.5523654057746354,10.23879010497189
148,11.733053231797063,-6.354901366506505,2.3190893605604073,10.005115003197544,0.8289130540997451,9.847897075274226
149,11.876836078752733,-6.306937072751149,1.8939265564534016,10.066539236235608,1.0587404145609827,6.973649755362086
150,11.809780666062192,-6.329300161693518,2.009887311399089,10.008925852789954,0.6468025365950756,10.03889174410948
151,11.6059869910515,-6.397243953573533,2.0462311667218245,9.922624725344589,0.8532782986084154,9.594741649329222
152,11.834897337326813,-6.32092407887103,2.3350213919539655,10.032130270330931,0.8727283613722194,9.882902389409972
153,11.618146115791394,-6.393170505817543,2.1723490672958126,10.01151312696702,0.8883464132084572,9.291702290173543
154,11.891642394238934,-6.3020217271264,1.7649146731613807,10.062154864378002,1.0918546938920632,7.25383725047078
155,11.837260839413366,-6.320135414352046,1.8852411779392417,10.126642422631482,0.7974362309002028,9.992490998177828
156,11.97602135273136,-6.273891703486636,2.168419849508574,10.147367397362396,1.0212335956523722,7.054872260764963
157,11.68934571936447,-6.369443527808193,1.9724321228257229,9.983619550087498,0.4063068002239396,9.76394045289764
158,11.7368945258323,-6.353594376364756,2.261488206881785,10.017700297870386,0.6599788658079867,9.73463401951793
159,11.864028428298859,-6.311226851647738,2.392132730999571,10.243756461505049,1.0613209666861603,7.606700732541731
160,11.789906206547577,-6.335924670344579,2.002596524540577,10.06533444058922,0.6787922686434368,10.007809722277232
161,11.981507068502586,-6.272083742223046,2.1255567030000604,10.241332098638674,1.0981387247503092,7.638174715986634
162,11.804585984938724,-6.33104552114164,2.2092217031254004,10.09890786174031,0.7427002025511678,9.588155261823179
163,11.858077056944303,-6.313211559969292,2.1508196701901388,10.179646505854157,0.9947672065686666,7.547131238414496
164,11.899601229498892,-6.29938411604672,2.3937017773874327,10.111467052025679,0.8651990106861313,9.706162561914155
165,12.049068592768545,-6.249557254521145,2.099159264869657,10.121341355359151,0.38449487357853024,10.401307225535213
166,11.922668892750446,-6.291679719383175,2.282488536768553,10.147367397362396,0.9881998985736493,6.899250416853557
167,12.01267812350128,-6.261667680681871,2.3812505743467947,10.153099287533529,1.072113778959394,6.810441546105358
168,12.014345474608922,-6.261114543872578,2.257133008472459,10.163561207890492,1.163781926785483,6.667639511588672
169,11.899068868733293,-6.299549072557193,2.3217669206899805,10.172215316476667,0.9821222687416304,6.825747636358257
170,12.036076500505382,-6.253867855382741,1.7854925402901873,10.362105788423642,1.1952146899329716,6.529125171420537
171,12.11810268553404,-6.2265252544645335,2.1853031789048973,10.355970666465202,1.1144099309012694,6.929825196596358
172,11.867374456190943,-6.310112029872568,2.4379161144809043,10.217368932430615,1.1004474907546236,8.146647123972924
173,12.325089752340373,-6.157541199647583,1.7129565659152457,10.424035866482035,1.1289218355414388,7.040685710561002
174,12.043286897727087,-6.2514841820151545,2.3133128551631663,10.394744887075223,1.1210048904928644,6.096481374852252
175,12.12594564904467,-6.223919879880784,2.201525004335654,10.353263807247187,1.1057005118908612,7.684586678953897
176,11.876200540999427,-6.307166850982669,2.169370057453069,10.215149103061501,0.7587029273963138,9.713659161521687
177,12.176782089438321,-6.206979774097843,2.352877215165331,10.369397582697255,1.0513200881821696,7.680652894549165
178,12.18716150777383,-6.203516099177604,2.1790839884401105,10.386125890152448,1.1217047254483619,7.670363461081716
179,12.085867823366383,-6.237295339858802,2.137963938341527,10.283835762850288,0.3932771266864139,10.56875656164632
180,12.051792192954842,-6.24863473184627,2.1843948793304313,10.302253284184205,1.1621957166448578,6.5925584535992385
181,12.039936319623735,-6.252584323509203,2.2533419637555534,10.308387450074852,1.166673372498752,6.654198254766853
182,12.146505186176507,-6.217070820257129,2.184045371332764,10.394758680610028,1.1274224322256672,7.6822909819841
183,12.282716138427773,-6.1716554736329545,2.2194613739673477,10.386125890152448,1.0986708896594184,7.661699697456142
184,12.368870116403246,-6.142944375728447,2.1184421130941216,10.516300712951335,1.1443521326308561,6.945444983611324
185,12.208091984267986,-6.196531706399658,2.060792435382643,10.467233508089251,1.1372277791847096,6.687270928093951
186,12.153149796534407,-6.21485721001721,2.1566134671927464,10.459987960857713,1.1312958093892092,7.731906083620791
187,12.504752411374408,-6.097648773573295,1.8335153732942187,10.509959033257855,1.130874674010687,6.493648035691469
188,12.201845825772644,-6.198616776999218,1.7260015763994627,10.508756006154632,1.106752628051237,7.00196694462036
189,12.317917288727065,-6.159932001350156,1.7111185449139636,10.424035866482035,1.1293133491945584,7.040124178302544
190,12.616298917569992,-6.0604722637323345,1.7892344684882535,10.570015591086253,1.11313445083422,7.063133938784601
191,12.078577008914712,-6.239707885014187,2.1883563982160936,10.31737300238837,0.5746375117175033,10.432742286422675
192,12.205226242872374,-6.1974819298834865,2.105734331064104,10.530490683089528,1.1120272974260068,6.85924213537008
193,12.087588014701964,-6.236699524633935,2.3027794274378643,10.436097146845144,1.050218569967103,7.059951186737779
194,12.605294907766533,-6.064134480150093,2.341836219720348,10.61824993880108,1.0994908248400703,7.223328241329036
195,12.118141261358812,-6.226514660264768,2.396688400170353,10.64518387672955,0.9690497470458701,7.135066830807232
196,12.765692793086055,-6.021253529717746,2.1187497915402993,10.853220467851358,1.0459735324797574,9.61965069357453
197,12.604597931496281,-6.064374263634671,2.1348502620952643,10.876965141464547,1.1268957413127223,6.731286139107928
198,12.187536018322836,-6.2033921251226625,2.2358987480488706,10.627565311613042,1.1198999348343202,7.822778783255073
199,12.618045594636559,-6.059884134732035,2.3408252552146696,10.773899052937661,1.0982610600290839,7.228604723929865
200,12.481061898345036,-6.105550493827958,2.074348266795162,10.73495009284372,1.139032456218287,6.931391673145386
201,12.725742754129291,-6.023982959388639,2.241239899029483,10.907775639037405,1.1382860038578428,6.418853960590376
202,12.975216692358748,-5.940826487157977,1.810919703714904,11.089476227955863,1.136060163519089,8.02465946375403
203,13.032122621564435,-5.92185542345546,1.6245580598854996,10.827617469137284,1.1190529553593447,8.070846664407897
204,13.05404388386468,-5.914564807116041,1.7995634009955284,10.85705050278947,1.1038797978389823,8.27453523541641
205,13.055445907059486,-5.914082115502204,2.0280998403717825,11.051849473837326,1.096322633181411,7.16129040068182
206,13.197927919103726,-5.866590161312075,2.1466051072933343,11.421559989145091,1.135495714721509,6.43891957368109
207,13.222316310848175,-5.858460570786985,1.7184215605889488,11.36478492237976,1.1610770949644145,6.686631329479211
208,13.634583333545217,-5.721030564969058,1.4765462843600232,11.421857945389348,1.125286392452506,7.035534516112812
209,11.228252828318134,-6.523166650493446,1.9326548981511897,9.050383615157328,0.6219953236681419,8.805967594626354
210,11.83918711936733,-6.319503555088195,1.9466931909232064,9.95403324894432,0.5733702897128639,10.208266800944427
211,11.840787705665592,-6.318960025780584,1.904393824710962,10.126642422631482,0.7849201591105677,9.988336508290864
212,11.16593608784474,-6.5439357285142234,2.2495493647619167,9.179194956619034,0.709033696237679,9.291118900338901
213,11.221196939797206,-6.5255046869361815,2.3180762952595613,8.91549250743922,0.6113954022708868,9.034195086942363
214,11.65042536296414,-6.382431645530992,2.160809912001615,9.753558496001911,0.46064942002065495,10.317512806030964
215,11.726990609183625,-6.356898776745101,1.9286483867429014,9.98131917653224,0.8169557580970296,9.38375616036661
216,12.991986134321248,-5.93523356796726,1.9902542660049145,10.926049355533804,1.1079920402701908,7.280982278371216
217,13.043032425055447,-5.918220108170853,1.937549197256596,11.019667626724535,1.0999231703017232,7.344489981085548
218,12.127568148865919,-6.223368658718127,2.1661619455966306,10.343383499773818,1.1324322090748515,6.784060696753506
219,12.48236577753649,-6.105115405643737,1.9969249174520065,10.570015591086253,1.1363301832907875,7.001308362911484
220,11.528339286804734,-6.4231378618888755,2.0270399508511616,9.611520447221238,0.5414546532423041,9.51379429530812
221,12.195514412566975,-6.200730446084573,1.7085227088184798,10.159577575248113,1.1266247207779345,7.027735725612442
222,11.688742589485567,-6.3696471401514225,2.24713067912451,9.766694145339976,0.7344766505861537,9.914277205196356
223,12.082865325773055,-6.238286642232718,2.233716902305784,10.27538722810128,1.106731285671127,7.692278490194311
224,11.130737084916918,-6.555663638790366,2.208771194742169,9.195502195296921,0.6035723992732884,9.279045694485163
225,12.015870358728781,-6.2606143037692235,2.199196916176324,10.095431063541618,1.0309397379121765,7.171082342967559
226,11.37787705593272,-6.473289255875596,2.523357639568763,9.241839640978888,0.6595926409529174,9.56030313015517
227,12.390851341110793,-6.135619778201087,2.1921163082249344,10.381118140891264,1.1010443635208316,6.4912406968411345
228,11.389653719245016,-6.469350879266115,2.3416794813892357,9.043076384328625,0.11563872943870099,9.768078669976848
229,11.383737943341647,-6.471327338214899,2.246177669489865,9.17836504234885,0.5334942581818696,9.635932990394336
230,12.397804156307544,-6.133301079506536,2.1340693042532304,10.620613189265912,1.1468625475370084,6.981577059341644
231,11.53526587215288,-6.4208178429793445,2.4661908953065264,9.518865932843187,0.6084441447033063,9.896271352953656
232,11.337939536189255,-6.4865848078330774,1.8452608142863938,9.048194751177276,0.7165910750153617,9.125258369393237
233,11.439600229711488,-6.452706843312689,2.2942981476247835,9.12197308495263,0.2669188012648429,9.846268872710796
234,11.733222544163166,-6.354811780623786,1.8980658084441473,9.858393940641976,0.6581310025794503,9.920085889483374
235,12.03289106874268,-6.254929993526773,1.7792553155282382,10.312492237862088,1.1943460247912259,6.518105939892077
236,11.367970092993984,-6.476587358712671,2.2012378411769884,9.201191426633411,0.5616439855411238,9.586371215761524
237,11.23268765754997,-6.521685336239716,2.1270718490559513,9.079508484128544,0.2038105877605988,9.275269307041098
238,11.61439796378974,-6.394433620213942,2.2352565944608545,9.875428826441874,0.4635660417799639,9.918233028739582
239,12.075675936480842,-6.240674635962451,2.136809482483104,10.352346684012927,1.1109682308462403,6.818681161921996
240,11.612367532472458,-6.395107416670352,2.3150735294890468,9.74083258754436,0.27001362976801896,10.452609688479944
241,12.030791255501361,-6.255630665500172,2.2820941385871896,10.220019288497,1.1648684085672327,6.6858026948111835
242,11.48094198880608,-6.438924133296002,2.137025313194849,9.520498296640977,0.5594242804557945,9.556849138624482
243,11.83730236447393,-6.320125907639487,2.147240528297594,10.196032966480773,0.9516045253967502,7.398192148556868
244,11.453086668312018,-6.448216766072367,2.1093276664897798,9.56010700094612,0.5615712495657521,9.640126618279007
245,12.5053860900177,-6.097438873642559,2.01008915871738,10.465245242002064,1.1098296452399152,6.4946659313776625
246,11.751895757833239,-6.348605481828811,2.276223411467179,10.092027919044764,0.9610335718097762,6.55394498933986
247,11.265326757488843,-6.510788679321653,2.255876243747677,8.936758469999152,0.6286570191950628,9.01738459375155
248,11.733235969690387,-6.354835333708718,2.378482642205511,9.954201907516232,0.8075490391102039,9.895970478996876
249,12.243135903711279,-6.184860206360392,2.1072476696067204,10.44448364033233,1.1246295997122884,8.354563626226012
250,11.669195610747147,-6.376168943035549,1.9960810220451088,9.818480337052877,0.6500451455210421,9.889257815009817
251,11.346905780493216,-6.483596781254265,1.8948936004173653,9.183322783316815,0.4754799388303064,9.623462486463488
252,12.150824554677378,-6.215630386616549,2.326054847755705,10.378002575398495,1.0767725274939717,7.700263632128274
253,11.121384419625155,-6.558782295591103,2.2753883056466235,9.242083652742306,0.6446400860450304,9.24782071020383
254,11.636843295520563,-6.386955745338389,1.7351513029617511,9.750290882861929,0.8273092749041752,9.582783315437752
255,11.440867857333393,-6.452272029541578,2.3300671329518,9.090594031351841,0.39925073458462157,9.85334241306395
256,11.492052966181125,-6.435220776494298,2.6583925018793124,9.600859266622406,0.489022006753434,9.401459782626453
257,11.15963203089435,-6.546020973498441,2.3139378081855306,9.014832639405345,0.552384804683161,9.245312307291558
258,12.137647819299547,-6.220032368211613,2.2015633457887924,10.395352522765895,0.4347494076162599,10.61318860295731
259,11.456197738134984,-6.447161460906272,1.886715753315717,9.268029951349538,0.5700228139955122,9.733248342263163
260,11.198751812035214,-6.532992423853723,2.0671847352007306,9.119677767402752,0.5676641593090815,9.310660024819107
261,11.423991716273033,-6.457897184806835,2.238456344663343,9.46941018317905,0.5287039143326883,9.594449793088963
262,11.4758829204359,-6.440612634794368,2.2818115926095,9.518268521808336,0.3928361002519126,9.563499462208823
263,11.067962692947548,-6.576594769916877,2.31914989606979,8.894298485303961,0.7365205477961848,9.01362053562841
264,12.432414658068186,-6.121766003526326,2.2263850797571414,10.712355764550844,1.1509184253631823,6.814003695010187
